communality
0.7668175188833962
0.8097092956971066
0.8560374959280349
0.6723222252539488
0.814220366569621
0.496688028821302
0.8484588227661909
0.7232067705593289
0.8780012584747413
0.8297794077330911
0.6265629596349138
0.5288433253185176
0.6153384398518836
0.5833686093904696
0.6975118573593211
0.44864140284244913
0.5857444057540423
0.77385678949883685
0.4279018275060817
0.1785837484140477
